epoch,loss,elapsed
3745,1.1491474967890485e-05,0.37866163
3746,1.1457976352902898e-05,0.37876458
3747,1.1432629517797655e-05,0.37886308
3748,1.1404610403613869e-05,0.37896733
3749,1.1362238673603537e-05,0.37906217
3750,1.1319119872747170e-05,0.37916221
3751,1.1292113186671579e-05,0.37925808
3752,1.1248667130865546e-05,0.37936108
3753,1.1224107918257307e-05,0.37946408
3754,1.1191913968242401e-05,0.37956721
3755,1.1144547427424158e-05,0.37966196
3756,1.1119318233645232e-05,0.37976508
3757,1.1100435748329315e-05,0.37986837
3758,1.1025016028539517e-05,0.37997158
3759,1.1007171723676604e-05,0.38006621
3760,1.0977918309398816e-05,0.38016104
3761,1.0945293750066182e-05,0.38025600
3762,1.0912544814549301e-05,0.38036858
3763,1.0891834573606656e-05,0.38046350
3764,1.0862800669985930e-05,0.38056625
3765,1.0833507412022385e-05,0.38066117
3766,1.0794987166265627e-05,0.38075621
3767,1.0763834855188558e-05,0.38085417
3768,1.0724106168391293e-05,0.38094825
3769,1.0703776323447569e-05,0.38104283
3770,1.0650669008497964e-05,0.38113737
3771,1.0640560028662160e-05,0.38123212
3772,1.0582013579128249e-05,0.38132692
3773,1.0556721293973832e-05,0.38142167
3774,1.0529910668233208e-05,0.38151637
3775,1.0495230270171410e-05,0.38161092
3776,1.0436538435076810e-05,0.38170554
3777,1.0389859257513239e-05,0.38180037
3778,1.0358079187458563e-05,0.38189837
3779,1.0337161760759755e-05,0.38199271
3780,1.0315479964882122e-05,0.38208750
3781,1.0279476111573514e-05,0.38218246
3782,1.0232743102163839e-05,0.38227742
3783,1.0191157163781344e-05,0.38237208
3784,1.0160663253801079e-05,0.38246688
3785,1.0109294802372295e-05,0.38256142
3786,1.0086500938325620e-05,0.38265592
3787,1.0052016443393716e-05,0.38275096
3788,1.0014901551791964e-05,0.38284925
3789,9.9839272048377370e-06,0.38294362
3790,9.9213096037436979e-06,0.38303846
3791,9.8940194379740546e-06,0.38313371
3792,9.8388303140523985e-06,0.38325700
3793,9.8117224639173260e-06,0.38336875
3794,9.7729319895502478e-06,0.38346400
3795,9.7070553220179953e-06,0.38355908
3796,9.6581603764314815e-06,0.38365796
3797,9.6017358694412181e-06,0.38375267
3798,9.5600949245620461e-06,0.38384775
3799,9.5228549508276979e-06,0.38395121
3800,9.5070412426056583e-06,0.38405408
3801,9.4156779031540900e-06,0.38414912
3802,9.3841113578297586e-06,0.38424392
3803,9.3437796118687738e-06,0.38434008
3804,9.2872296984519528e-06,0.38444067
3805,9.2425913402336385e-06,0.38457683
3806,9.1624836723643682e-06,0.38467179
3807,9.1007809128173169e-06,0.38476662
3808,9.0403372646054864e-06,0.38486308
3809,9.0060735508385220e-06,0.38495525
3810,8.9627311937567195e-06,0.38505825
3811,8.9211195110008506e-06,0.38515300
3812,8.8831125828167395e-06,0.38524767
3813,8.8120146310882362e-06,0.38534596
3814,8.7642957598741986e-06,0.38544062
3815,8.7260390518716717e-06,0.38554504
3816,8.6978928209905906e-06,0.38563975
3817,8.6650327488217200e-06,0.38573429
3818,8.6149846177103482e-06,0.38582937
3819,8.5609510216040928e-06,0.38592421
3820,8.5272263643801685e-06,0.38601871
3821,8.4841017326239191e-06,0.38611337
3822,8.4475769511188694e-06,0.38620787
3823,8.4053604005316804e-06,0.38630225
3824,8.3535214286992697e-06,0.38639671
3825,8.3280673493639844e-06,0.38649138
3826,8.3004630280491369e-06,0.38658587
3827,8.2683715394957969e-06,0.38668050
3828,8.2479109005326935e-06,0.38677842
3829,8.2205646847857449e-06,0.38687271
3830,8.1934956914624293e-06,0.38696783
3831,8.1648257085334010e-06,0.38706242
3832,8.1332616346578643e-06,0.38715696
3833,8.0840370814813004e-06,0.38725162
3834,8.0360038420095613e-06,0.38734654
3835,7.9867168552090375e-06,0.38744158
3836,7.9458824367944913e-06,0.38753617
3837,7.8947443149985862e-06,0.38763087
3838,7.8518789663028095e-06,0.38772558
3839,7.8240917205152906e-06,0.38782021
3840,7.7860680366318785e-06,0.38791508
3841,7.7550338898906643e-06,0.38800983
3842,7.7212118653018351e-06,0.38811321
3843,7.6871909059904172e-06,0.38820817
3844,7.6621787645460980e-06,0.38830325
3845,7.6155765401312744e-06,0.38839833
3846,7.5918441732336972e-06,0.38849308
3847,7.5594562838733504e-06,0.38858783
3848,7.5354389583619490e-06,0.38868279
3849,7.5109048010852093e-06,0.38877792
3850,7.4777709517047136e-06,0.38888138
3851,7.4459860543209035e-06,0.38897633
3852,7.4248525938190217e-06,0.38907129
3853,7.3952329437480230e-06,0.38916871
3854,7.3791725259948916e-06,0.38926096
3855,7.3623089649640553e-06,0.38936012
3856,7.3379597190246571e-06,0.38945458
3857,7.3242488669286828e-06,0.38954925
3858,7.3021100668843454e-06,0.38964837
3859,7.2845222645374964e-06,0.38978667
3860,7.2581346169303948e-06,0.38988112
3861,7.2396594699567734e-06,0.38997571
3862,7.2100414863623492e-06,0.39008367
3863,7.1870521176106625e-06,0.39018746
3864,7.1602708043619137e-06,0.39028212
3865,7.1363999767905129e-06,0.39037667
3866,7.1168187243372774e-06,0.39047133
3867,7.0847689509423840e-06,0.39056583
3868,7.0505946798844614e-06,0.39066046
3869,7.0220302727315828e-06,0.39075837
3870,6.9922955374728301e-06,0.39085288
3871,6.9652828100089380e-06,0.39094742
3872,6.9294516161253940e-06,0.39107433
3873,6.8992079315015231e-06,0.39116946
3874,6.8698232062505205e-06,0.39126721
3875,6.8486966845940382e-06,0.39136179
3876,6.8091657623942685e-06,0.39145600
3877,6.7839806775998906e-06,0.39155125
3878,6.7442744533625042e-06,0.39164625
3879,6.7151272542045909e-06,0.39174763
3880,6.6926703761690157e-06,0.39184000
3881,6.6568188222482216e-06,0.39195554
3882,6.6333174631315095e-06,0.39205025
3883,6.6051308046695787e-06,0.39214500
3884,6.5861055916533394e-06,0.39223954
3885,6.5649364147800815e-06,0.39233425
3886,6.5495051501331104e-06,0.39242904
3887,6.5166504026282283e-06,0.39252425
3888,6.5015512309295128e-06,0.39261925
3889,6.4842015556354495e-06,0.39271771
3890,6.4595541463950852e-06,0.39281008
3891,6.4442935356491832e-06,0.39290504
3892,6.4277126019674630e-06,0.39299983
3893,6.4181102947250541e-06,0.39309487
3894,6.4061211924414898e-06,0.39319025
3895,6.3947907917846535e-06,0.39328550
3896,6.3756937119737952e-06,0.39338021
3897,6.3651124027743560e-06,0.39347492
3898,6.3497157967616678e-06,0.39357475
3899,6.3308427002746190e-06,0.39366733
3900,6.3125075276243268e-06,0.39376275
3901,6.2981681548891013e-06,0.39385767
3902,6.2829282380207089e-06,0.39395233
3903,6.2712575643098855e-06,0.39404683
3904,6.2526554565549731e-06,0.39414196
3905,6.2424945042736555e-06,0.39423671
3906,6.2245208459269391e-06,0.39438367
3907,6.2170970454526979e-06,0.39447596
3908,6.2042536624744451e-06,0.39457108
3909,6.1920393326617226e-06,0.39466929
3910,6.1748237540358550e-06,0.39476387
3911,6.1594751757995545e-06,0.39485908
3912,6.1457457738042250e-06,0.39495079
3913,6.1336764257968426e-06,0.39504554
3914,6.1190954064999104e-06,0.39514038
3915,6.1032065608837903e-06,0.39523554
3916,6.0893838167828290e-06,0.39533379
3917,6.0688813369679517e-06,0.39542837
3918,6.0437516439856944e-06,0.39552304
3919,6.0175221754352318e-06,0.39561783
3920,5.9876096962210465e-06,0.39571308
3921,5.9606177877338545e-06,0.39580850
3922,5.9343641678016392e-06,0.39591167
3923,5.9068164247757630e-06,0.39600642
3924,5.8864812544106647e-06,0.39610137
3925,5.8581776657668179e-06,0.39619621
3926,5.8368557163258712e-06,0.39629075
3927,5.8211485270855381e-06,0.39638571
3928,5.8038509946566042e-06,0.39648071
3929,5.7860008796822322e-06,0.39657579
3930,5.7672781449757652e-06,0.39667404
3931,5.7540580616361056e-06,0.39676646
3932,5.7370773312956134e-06,0.39686104
3933,5.7203409091415631e-06,0.39695583
3934,5.6965813947261112e-06,0.39705071
3935,5.6839256760740013e-06,0.39715404
3936,5.6677777088928797e-06,0.39725754
3937,5.6487560067928541e-06,0.39735258
3938,5.6260075061056724e-06,0.39744775
3939,5.6060226683635853e-06,0.39754279
3940,5.5856322501304264e-06,0.39763783
3941,5.5619523244597099e-06,0.39773258
3942,5.5382302158326764e-06,0.39782721
3943,5.5122332458785245e-06,0.39792158
3944,5.4949387722734427e-06,0.39801671
3945,5.4775797978060367e-06,0.39811129
3946,5.4529894203826551e-06,0.39820600
3947,5.4337915388064897e-06,0.39830083
3948,5.4255420732797424e-06,0.39839558
3949,5.4035595699984337e-06,0.39849042
3950,5.3892318026024945e-06,0.39858550
3951,5.3729067056291099e-06,0.39868404
3952,5.3554792202286288e-06,0.39878633
3953,5.3404349228674710e-06,0.39889650
3954,5.3229233037517670e-06,0.39901292
3955,5.3089654214750323e-06,0.39911404
3956,5.2920974875170200e-06,0.39921746
3957,5.2883808269536809e-06,0.39931554
3958,5.2642772081854850e-06,0.39941033
3959,5.2518489212047424e-06,0.39950512
3960,5.2361845811234947e-06,0.39959967
3961,5.2182849274820834e-06,0.39969454
3962,5.2078137028050340e-06,0.39983262
3963,5.1863170745858178e-06,0.39992746
3964,5.1686024408657849e-06,0.40002242
3965,5.1448308162724281e-06,0.40011767
3966,5.1372000404367139e-06,0.40021275
3967,5.1167994437644833e-06,0.40030771
3968,5.1050771377624008e-06,0.40040258
3969,5.0914072479121958e-06,0.40049796
3970,5.0690899411414216e-06,0.40059296
3971,5.0557036386148498e-06,0.40073462
3972,5.0341048134992795e-06,0.40083108
3973,5.0197623193551474e-06,0.40092617
3974,5.0069289782237236e-06,0.40102087
3975,4.9903995334597022e-06,0.40111567
3976,4.9701492569604702e-06,0.40121929
3977,4.9556919855183053e-06,0.40131508
3978,4.9446536142006959e-06,0.40141067
3979,4.9355536828193266e-06,0.40150550
3980,4.9194472133892929e-06,0.40160083
3981,4.9029880060244176e-06,0.40169629
3982,4.8927182334360476e-06,0.40179142
3983,4.8832495565318002e-06,0.40188608
3984,4.8756601023700374e-06,0.40198050
3985,4.8679253792755342e-06,0.40207487
3986,4.8593983369887715e-06,0.40217004
3987,4.8499341159451644e-06,0.40226496
3988,4.8462492369919024e-06,0.40235937
3989,4.8356743448266197e-06,0.40245421
3990,4.8316089514575236e-06,0.40254858
3991,4.8228919544111594e-06,0.40264308
3992,4.8159862260548911e-06,0.40273779
3993,4.8108037996517551e-06,0.40283233
3994,4.8020046190856323e-06,0.40292692
3995,4.7960337756082380e-06,0.40306475
3996,4.7835537295308140e-06,0.40315929
3997,4.7753785901309010e-06,0.40325450
3998,4.7674035755171960e-06,0.40334933
3999,4.7606565388523063e-06,0.40344425
4000,4.7563601049187665e-06,0.40353892
4001,4.7482425635972294e-06,0.40363367
4002,4.7439817455252688e-06,0.40373683
4003,4.7388378805238048e-06,0.40383221
4004,4.7284188110088685e-06,0.40392683
4005,4.7223916498532972e-06,0.40402137
4006,4.7137485361981830e-06,0.40416021
4007,4.7014771887324155e-06,0.40425504
4008,4.6945714051240144e-06,0.40435133
4009,4.6842933887290924e-06,0.40444321
4010,4.6743578118457853e-06,0.40454008
4011,4.6639686466818282e-06,0.40463529
4012,4.6504430691256707e-06,0.40472992
4013,4.6421670664770193e-06,0.40482550
4014,4.6354813507120238e-06,0.40492150
4015,4.6175017728839080e-06,0.40501654
4016,4.6084979133688714e-06,0.40511100
4017,4.6006918436596117e-06,0.40520587
4018,4.5875167262259278e-06,0.40530900
4019,4.5785581832984488e-06,0.40540371
4020,4.5702314676121463e-06,0.40549854
4021,4.5517000765354771e-06,0.40560137
4022,4.5436729302848073e-06,0.40571312
4023,4.5360869369544966e-06,0.40580825
4024,4.5252429850874238e-06,0.40590317
4025,4.5123096335090893e-06,0.40599771
4026,4.5023796854804805e-06,0.40609242
4027,4.4912562853425234e-06,0.40618825
4028,4.4839906568864257e-06,0.40628413
4029,4.4752424890443111e-06,0.40637900
4030,4.4638313799671151e-06,0.40647396
4031,4.4578044579268094e-06,0.40656892
4032,4.4512770222895158e-06,0.40666812
4033,4.4389809809729023e-06,0.40676279
4034,4.4323472521231152e-06,0.40686571
4035,4.4257991908954357e-06,0.40696042
4036,4.4067206917980908e-06,0.40705492
4037,4.3969515717599277e-06,0.40714963
4038,4.3789232629272847e-06,0.40724387
4039,4.3646599932230542e-06,0.40733833
4040,4.3492207243004468e-06,0.40743287
4041,4.3300149505746418e-06,0.40752775
4042,4.3176462998861374e-06,0.40762208
4043,4.3023715833995772e-06,0.40771679
4044,4.2803603557451899e-06,0.40781146
4045,4.2647142843758105e-06,0.40790629
4046,4.2498049143170362e-06,0.40800100
4047,4.2313870107817588e-06,0.40809550
4048,4.2226304986601719e-06,0.40818988
4049,4.2068115082375317e-06,0.40828504
4050,4.1961748351633156e-06,0.40838829
4051,4.1770046951822279e-06,0.40848321
4052,4.1653245191037356e-06,0.40858171
4053,4.1533060275163823e-06,0.40867654
4054,4.1349641540314677e-06,0.40877112
4055,4.1176764644976231e-06,0.40886608
4056,4.1071115861136993e-06,0.40896112
4057,4.0895562789073660e-06,0.40905604
4058,4.0758594887162144e-06,0.40915646
4059,4.0607602449224252e-06,0.40925146
4060,4.0398461932623041e-06,0.40934579
4061,4.0292707036372507e-06,0.40944037
4062,4.0209803143794992e-06,0.40953492
4063,4.0046230209517040e-06,0.40962975
4064,3.9952909537282376e-06,0.40972508
4065,3.9841787573425738e-06,0.40987162
4066,3.9672956259995885e-06,0.40997550
4067,3.9564980111949106e-06,0.41007046
4068,3.9456921784676236e-06,0.41017621
4069,3.9345411679357860e-06,0.41027125
4070,3.9232556545315501e-06,0.41037767
4071,3.9065200146505549e-06,0.41047442
4072,3.8956637192015456e-06,0.41056946
4073,3.8869513956165199e-06,0.41066429
4074,3.8599979711411291e-06,0.41075929
4075,3.8529526545916455e-06,0.41085387
4076,3.8397664938956928e-06,0.41094862
4077,3.8279058132848233e-06,0.41104317
4078,3.8133247600156134e-06,0.41113821
4079,3.7934123175590596e-06,0.41123267
4080,3.7844835074410390e-06,0.41137046
4081,3.7640337364103373e-06,0.41146504
4082,3.7502163434504866e-06,0.41156796
4083,3.7306176670112415e-06,0.41166254
4084,3.7151717057951930e-06,0.41175758
4085,3.7036962006889414e-06,0.41185221
4086,3.6894282147849419e-06,0.41194696
4087,3.6818788521875922e-06,0.41204137
4088,3.6724562496537676e-06,0.41213583
4089,3.6549107582821253e-06,0.41223046
4090,3.6422202273703269e-06,0.41232492
4091,3.6327560539082009e-06,0.41242029
4092,3.6254095977025774e-06,0.41251883
4093,3.6133930774199587e-06,0.41261104
4094,3.6027591103023719e-06,0.41273812
4095,3.5903218568347847e-06,0.41283296
4096,3.5797372814985753e-06,0.41293133
4097,3.5677671996343321e-06,0.41302567
4098,3.5587310328923711e-06,0.41312871
4099,3.5511868921919994e-06,0.41322379
4100,3.5391838726560218e-06,0.41331904
4101,3.5322336173232397e-06,0.41341396
4102,3.5225994352421164e-06,0.41350858
4103,3.5035261592362198e-06,0.41360404
4104,3.4938105386593332e-06,0.41369887
4105,3.4851711739933308e-06,0.41379387
4106,3.4743258475580534e-06,0.41391392
4107,3.4614492790049667e-06,0.41400892
4108,3.4511375160790578e-06,0.41416446
4109,3.4378800088878015e-06,0.41425913
4110,3.4259296459670236e-06,0.41435696
4111,3.4144297105755194e-06,0.41445450
4112,3.4007944312841659e-06,0.41454896
4113,3.3856399529407299e-06,0.41464367
4114,3.3773592090390137e-06,0.41474617
4115,3.3678660814117923e-06,0.41483987
4116,3.3602609565478487e-06,0.41493133
4117,3.3510051350079395e-06,0.41502592
4118,3.3394129748188047e-06,0.41512021
4119,3.3331826725057684e-06,0.41521496
4120,3.3231453109849996e-06,0.41530962
4121,3.3175229423857164e-06,0.41540400
4122,3.3099906007681986e-06,0.41549863
4123,3.3044575697829807e-06,0.41559354
4124,3.2902817860721497e-06,0.41568787
4125,3.2817428509107710e-06,0.41578221
4126,3.2726777511085997e-06,0.41588425
4127,3.2586532710306988e-06,0.41597550
4128,3.2467901029646891e-06,0.41611058
4129,3.2290276716972399e-06,0.41620529
4130,3.2141478399824632e-06,0.41630875
4131,3.1952377313370527e-06,0.41640313
4132,3.1795422695560404e-06,0.41649821
4133,3.1651088515909321e-06,0.41659433
4134,3.1474343174896558e-06,0.41669629
4135,3.1337846268749565e-06,0.41679158
4136,3.1114490154027062e-06,0.41688717
4137,3.0878416609132144e-06,0.41698208
4138,3.0751727345048560e-06,0.41707717
4139,3.0569532948548679e-06,0.41717225
4140,3.0420180490995530e-06,0.41726704
4141,3.0200380094283048e-06,0.41736200
4142,3.0028882353401789e-06,0.41745704
4143,2.9905996106014682e-06,0.41755179
4144,2.9665534030536237e-06,0.41764629
4145,2.9474590188953527e-06,0.41774087
4146,2.9315117132225463e-06,0.41783554
4147,2.9158845979722814e-06,0.41793879
4148,2.9030180884670450e-06,0.41803504
4149,2.8813586872616894e-06,0.41813483
4150,2.8617926913373653e-06,0.41823046
4151,2.8371380022898516e-06,0.41832567
4152,2.8132724263496107e-06,0.41842083
4153,2.7896075631009256e-06,0.41851879
4154,2.7675899955499169e-06,0.41861354
4155,2.7498450249237972e-06,0.41870829
4156,2.7185596333608772e-06,0.41880304
4157,2.6948854926029745e-06,0.41889767
4158,2.6678966093480410e-06,0.41899217
4159,2.6429293297382016e-06,0.41908675
4160,2.6275312137628284e-06,0.41918642
4161,2.6112199732453948e-06,0.41928117
4162,2.5762702910067285e-06,0.41938412
4163,2.5628858796492772e-06,0.41947929
4164,2.5384467631828198e-06,0.41957479
4165,2.5239707738222831e-06,0.41967275
4166,2.4926873994396859e-06,0.41976713
4167,2.4766999202754666e-06,0.41986196
4168,2.4595972760622857e-06,0.41995650
4169,2.4302944329724040e-06,0.42005092
4170,2.4090553328908382e-06,0.42018938
4171,2.3759831665693280e-06,0.42028421
4172,2.3519186948247836e-06,0.42037929
4173,2.3210335477614336e-06,0.42047737
4174,2.2943610728100382e-06,0.42057154
4175,2.2688055190675026e-06,0.42066600
4176,2.2354127141144756e-06,0.42076108
4177,2.2174559452876406e-06,0.42085583
4178,2.1984802266070180e-06,0.42095887
4179,2.1604657301138589e-06,0.42105362
4180,2.1489434460333487e-06,0.42114813
4181,2.1333248262464553e-06,0.42124296
4182,2.1092039343716206e-06,0.42134121
4183,2.0935903292660930e-06,0.42143625
4184,2.0729354846013240e-06,0.42153100
4185,2.0475953476442823e-06,0.42162550
4186,2.0357366223420157e-06,0.42172046
4187,2.0211494836270022e-06,0.42181525
4188,2.0061488130204170e-06,0.42190975
4189,1.9860730234439761e-06,0.42200425
4190,1.9627164766446428e-06,0.42209908
4191,1.9483330541101946e-06,0.42219446
4192,1.9276181957736371e-06,0.42228908
4193,1.9096641039396598e-06,0.42238712
4194,1.8954256963580687e-06,0.42248208
4195,1.8819780604533727e-06,0.42257742
4196,1.8689936017589517e-06,0.42267179
4197,1.8542561866081244e-06,0.42276654
4198,1.8321895196710053e-06,0.42286142
4199,1.8170673544393425e-06,0.42295587
4200,1.8022631693170449e-06,0.42305096
4201,1.7912289823898910e-06,0.42314583
4202,1.7814866421131850e-06,0.42324012
4203,1.7612195516644125e-06,0.42333496
4204,1.7476909822770930e-06,0.42342925
4205,1.7377445613919754e-06,0.42352325
4206,1.7297189009058154e-06,0.42361796
4207,1.7204571555245040e-06,0.42371267
4208,1.7039135283776889e-06,0.42381675
4209,1.6885369233123612e-06,0.42392592
4210,1.6781484712124317e-06,0.42402487
4211,1.6639714502952988e-06,0.42411983
4212,1.6520833012117666e-06,0.42421458
4213,1.6316465873065477e-06,0.42430887
4214,1.6228667884918476e-06,0.42440417
4215,1.5964245985578156e-06,0.42449587
4216,1.5850196958150664e-06,0.42458746
4217,1.5689215461842557e-06,0.42468212
4218,1.5478020703212662e-06,0.42477700
4219,1.5225364245839376e-06,0.42487213
4220,1.5014340004259375e-06,0.42496404
4221,1.4765014274091450e-06,0.42505858
4222,1.4578153911457742e-06,0.42515325
4223,1.4302148014852365e-06,0.42524800
4224,1.4109504792142186e-06,0.42534275
4225,1.3912690832331442e-06,0.42543737
4226,1.3654535400539068e-06,0.42554050
4227,1.3381001572780392e-06,0.42563508
4228,1.3231138068479291e-06,0.42572950
4229,1.2848896176048500e-06,0.42582412
4230,1.2674018728798554e-06,0.42591929
4231,1.2418444351160628e-06,0.42602425
4232,1.2094486348080206e-06,0.42612721
4233,1.2001757248856746e-06,0.42623042
4234,1.1556752907022131e-06,0.42632542
4235,1.1392299171806324e-06,0.42642000
4236,1.1118004768337544e-06,0.42652292
4237,1.0740503490224186e-06,0.42662625
4238,1.0454138757349934e-06,0.42672633
4239,1.0149347816727876e-06,0.42681887
4240,9.9415224503596061e-07,0.42691475
4241,9.7140444152978824e-07,0.42700983
4242,9.5151055745005400e-07,0.42714912
4243,9.2383906618088430e-07,0.42724433
4244,9.0481318234638435e-07,0.42733925
4245,8.7953437171617246e-07,0.42743417
4246,8.5613170249515816e-07,0.42752913
4247,8.3022542964909101e-07,0.42762367
4248,8.0659910635400754e-07,0.42771854
4249,7.9114554549849803e-07,0.42781346
4250,7.6936971319828462e-07,0.42790833
4251,7.4710077064758914e-07,0.42800304
4252,7.2646372295155190e-07,0.42809775
4253,7.1269405051507045e-07,0.42819267
4254,6.9102819961448687e-07,0.42828750
4255,6.7018607939864140e-07,0.42838575
4256,6.5784416163356114e-07,0.42848037
4257,6.3498531301001377e-07,0.42857513
4258,6.1895617903107890e-07,0.42866996
4259,6.0278695700824162e-07,0.42876446
4260,5.7974389121078977e-07,0.42885937
4261,5.6680181663237748e-07,0.42895454
4262,5.4683799193684540e-07,0.42904967
4263,5.2084367047441455e-07,0.42914479
4264,5.1036508491216723e-07,0.42925342
4265,4.8693556048899761e-07,0.42934567
4266,4.8172487939529526e-07,0.42944033
4267,4.5852696066578209e-07,0.42953521
4268,4.5114915737563537e-07,0.42962975
4269,4.4098869276221239e-07,0.42972450
4270,4.2652800315628092e-07,0.42981950
4271,4.1735883842670009e-07,0.42991454
4272,4.0906811824678495e-07,0.43000946
4273,4.0319403987328968e-07,0.43010421
4274,3.9542931260340455e-07,0.43021425
4275,3.8558057349417274e-07,0.43031233
4276,3.7457919977148811e-07,0.43040821
4277,3.6877408721748496e-07,0.43050342
4278,3.6226199630389743e-07,0.43059825
4279,3.5485472545370411e-07,0.43070108
4280,3.4693528526955045e-07,0.43079638
4281,3.3999694033415767e-07,0.43089171
4282,3.3368244890210803e-07,0.43098683
4283,3.2826658474926619e-07,0.43108158
4284,3.2284177008854926e-07,0.43117617
4285,3.1699584701443457e-07,0.43127088
4286,3.1191266943141467e-07,0.43136537
4287,3.0763803446015460e-07,0.43146033
4288,3.0004648590217500e-07,0.43155521
4289,2.9542563422322286e-07,0.43165000
4290,2.9022895633043353e-07,0.43174496
4291,2.7996936298437579e-07,0.43183983
4292,2.7551947587510391e-07,0.43193450
4293,2.7035302652152729e-07,0.43202958
4294,2.6328494663061207e-07,0.43212429
4295,2.5520812565889819e-07,0.43221850
4296,2.5194973587753981e-07,0.43231621
4297,2.4329102830259646e-07,0.43241062
4298,2.4136029008375634e-07,0.43250512
4299,2.3678146102756583e-07,0.43259971
4300,2.3447601500228007e-07,0.43269467
4301,2.3089585287028712e-07,0.43278942
4302,2.2582519915288808e-07,0.43288433
4303,2.2275933258912471e-07,0.43302258
4304,2.1727852152287797e-07,0.43311733
4305,2.1407396790026992e-07,0.43321175
4306,2.1100029912056510e-07,0.43330683
4307,2.0863988765099742e-07,0.43340192
4308,2.0649650813751738e-07,0.43349671
4309,2.0367815858719939e-07,0.43359146
4310,2.0221852400344712e-07,0.43368625
4311,2.0087466468396479e-07,0.43378088
4312,1.9695626835076447e-07,0.43387563
4313,1.9577397274948924e-07,0.43397063
4314,1.9431377643092257e-07,0.43406533
4315,1.9240182683657813e-07,0.43416021
4316,1.9134381698543156e-07,0.43425858
4317,1.9020861017494925e-07,0.43440742
4318,1.8839358115841149e-07,0.43450267
4319,1.8741649066941643e-07,0.43460292
4320,1.8640883056169847e-07,0.43469804
4321,1.8527934586693910e-07,0.43479354
4322,1.8388381392658402e-07,0.43489004
4323,1.8302695830785841e-07,0.43500488
4324,1.8199759057135981e-07,0.43509950
4325,1.8126096994243664e-07,0.43519442
4326,1.8029519544930363e-07,0.43528942
4327,1.7935646132245987e-07,0.43538392
4328,1.7793427798220504e-07,0.43547867
4329,1.7700706116315607e-07,0.43557296
4330,1.7620692482051809e-07,0.43566762
4331,1.7542131762502837e-07,0.43576229
4332,1.7452970248604499e-07,0.43585700
4333,1.7393443827066687e-07,0.43595171
4334,1.7321778719647081e-07,0.43604712
4335,1.7285466509909549e-07,0.43614525
4336,1.7219565635693406e-07,0.43623971
4337,1.7172131572859996e-07,0.43633433
4338,1.7127822177067374e-07,0.43642912
4339,1.7033663210553100e-07,0.43652358
4340,1.7003565953046252e-07,0.43661825
4341,1.6910102462192246e-07,0.43671258
4342,1.6876879671309985e-07,0.43680708
4343,1.6816047313577384e-07,0.43690158
4344,1.6736116021327160e-07,0.43699629
4345,1.6644736775848840e-07,0.43709108
4346,1.6584744107473560e-07,0.43718571
4347,1.6512811062056114e-07,0.43728033
4348,1.6454437756620697e-07,0.43737487
4349,1.6382577736411184e-07,0.43747004
4350,1.6268586501523526e-07,0.43756496
4351,1.6196361853894636e-07,0.43765988
4352,1.6153494234642522e-07,0.43775504
4353,1.6062832477997831e-07,0.43785017
4354,1.5981748975802070e-07,0.43794546
4355,1.5898853054662581e-07,0.43804379
4356,1.5829695133801139e-07,0.43813825
4357,1.5769984956586314e-07,0.43823296
4358,1.5717006448314390e-07,0.43832779
4359,1.5632452053118489e-07,0.43842250
4360,1.5543520141230711e-07,0.43851746
4361,1.5458203468508609e-07,0.43861271
4362,1.5405662558352050e-07,0.43870725
4363,1.5317907329302239e-07,0.43881033
4364,1.5262695045973823e-07,0.43890500
4365,1.5204383506990369e-07,0.43899954
4366,1.5148550646224109e-07,0.43910283
4367,1.5102163214437891e-07,0.43921154
4368,1.5078646190327304e-07,0.43930613
4369,1.4976744156418247e-07,0.43940092
4370,1.4947091026906435e-07,0.43949604
4371,1.4898663790809949e-07,0.43959092
4372,1.4848815691337919e-07,0.43968537
4373,1.4790086950315025e-07,0.43978025
4374,1.4752158204223532e-07,0.43987504
4375,1.4706252030781395e-07,0.43996937
4376,1.4665754675609902e-07,0.44006742
4377,1.4622562008971363e-07,0.44016175
4378,1.4574851551096922e-07,0.44025612
4379,1.4541377551216844e-07,0.44035075
4380,1.4473130338240180e-07,0.44044546
4381,1.4456706811193533e-07,0.44054021
4382,1.4351908815464704e-07,0.44063483
4383,1.4316455742180955e-07,0.44072967
4384,1.4271109687973085e-07,0.44082446
4385,1.4202218837371773e-07,0.44091892
4386,1.4164676221816856e-07,0.44106517
4387,1.4107358517053408e-07,0.44115950
4388,1.4066839125833066e-07,0.44125442
4389,1.4014761097640355e-07,0.44134917
4390,1.3965553816355977e-07,0.44144408
4391,1.3921839666336624e-07,0.44153900
4392,1.3852438352793982e-07,0.44163413
4393,1.3820371426663425e-07,0.44172950
4394,1.3782141807364060e-07,0.44182896
4395,1.3720632941585227e-07,0.44192371
4396,1.3687319170660840e-07,0.44202183
4397,1.3641333373854236e-07,0.44216017
4398,1.3572994551274102e-07,0.44225533
4399,1.3535701861042401e-07,0.44235008
4400,1.3476061432138000e-07,0.44244517
4401,1.3425861669372001e-07,0.44253992
4402,1.3371264904309039e-07,0.44263483
4403,1.3324120188693366e-07,0.44272946
4404,1.3290000444200098e-07,0.44282412
4405,1.3221416304952327e-07,0.44292700
4406,1.3167872636135144e-07,0.44302263
4407,1.3112841876598806e-07,0.44311746
4408,1.3062856662022573e-07,0.44323346
4409,1.3026003631628380e-07,0.44332950
4410,1.2968047095645718e-07,0.44342567
